condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,total_days
0,43,67.0,23.05,0,1,1,1,0.24
1,43,44.0,22.25,0,1,0,2,0.32
1,1,11.0,19.69,1,9,0,2,7.36
0,43,95.0,38.69,0,1,1,2,2.73
1,5,1.0,26.62,2,2,0,1,2.06
2,43,57.99999999999999,49.31,1,9,1,1,0.14
1,1,90.0,18.64,2,1,0,1,0.35
2,1,77.0,10.65,2,4,0,1,0.22
0,25,9.0,46.5,2,2,1,2,9.07
3,1,94.0,10.39,1,9,2,1,0.09
0,39,48.0,15.97,1,9,1,1,0.53
2,1,72.0,12.18,1,9,1,1,2.10
3,12,87.0,28.18,2,4,2,4,0.55
0,34,5.0,31.2,0,1,1,2,0.24
0,1,28.999999999999996,7.64,2,1,1,2,0.22
2,20,33.0,10.63,1,9,0,1,0.13
3,1,8.0,36.56,2,4,2,4,1.05
1,1,23.0,25.69,0,1,0,1,0.30
1,13,46.0,9.2,0,7,0,2,4.07
0,38,86.0,9.16,0,1,1,2,1.07
2,34,26.0,22.0,1,9,0,2,1.15
2,15,42.0,46.18,1,9,0,1,0.14
1,19,43.0,26.36,2,4,0,2,2.16
0,15,83.0,13.57,1,9,1,1,0.44
3,1,79.0,30.02,1,9,2,1,0.12
1,12,97.0,32.67,0,1,0,4,5.18
1,38,18.0,9.74,0,7,0,2,9.65
0,1,100.0,38.57,1,9,1,1,1.08
0,13,19.0,36.79,2,1,1,2,0.24
1,5,38.0,7.14,0,1,0,2,2.08
2,15,99.0,41.35,1,9,0,1,0.09
0,1,43.0,14.8,0,1,1,2,1.03
1,15,56.00000000000001,11.11,0,1,0,1,0.30
2,1,77.0,26.45,2,9,0,1,0.57
2,1,16.0,9.65,1,9,1,2,0.23
1,38,51.0,21.53,0,7,0,2,8.78
1,19,34.0,10.68,1,9,0,2,7.36
1,1,74.0,18.03,0,7,0,2,1.15
1,1,13.0,26.88,1,9,0,2,0.33
1,44,61.0,29.76,0,1,0,2,7.07
1,13,65.0,25.79,0,7,0,2,9.07
0,1,40.0,17.25,0,1,1,1,0.24
1,1,99.0,15.47,0,1,0,2,1.12
1,1,88.0,36.12,0,1,0,2,6.48
1,22,80.0,9.14,1,9,0,2,9.31
1,9,37.0,44.31,0,1,0,1,1.11
2,2,82.0,37.49,0,7,0,2,8.06
1,31,4.0,16.35,0,1,0,2,1.06
3,12,64.0,44.68,2,4,2,4,1.05
2,1,53.0,33.79,1,9,1,2,1.06
1,15,31.0,13.81,0,1,0,1,2.09
3,39,14.000000000000002,11.46,1,9,2,1,0.10
2,1,73.0,41.35,0,1,0,1,0.22
1,12,44.0,23.27,0,7,0,2,3.00
1,27,4.0,34.27,0,1,0,1,0.57
1,1,21.0,29.96,1,9,0,2,8.22
0,5,68.0,9.76,0,1,1,2,1.15
1,34,38.0,15.83,0,1,0,2,1.07
1,12,30.0,46.38,1,9,0,2,3.37
2,43,86.0,6.08,1,9,1,1,0.14
2,1,16.0,39.06,0,7,0,2,1.05
1,12,74.0,16.08,0,1,0,2,1.06
2,1,21.0,13.25,0,7,1,2,1.06
1,1,91.0,29.47,0,1,0,2,1.07
2,43,72.0,23.17,1,9,0,2,0.23
0,19,60.0,42.2,0,7,1,2,4.16
0,1,11.0,22.64,0,1,1,2,0.52
0,15,65.0,40.88,2,9,1,1,1.07
1,23,92.0,26.21,0,1,0,1,8.03
2,43,52.0,41.44,0,7,0,2,0.27
3,12,65.0,37.15,2,4,2,4,2.06
2,12,70.0,47.38,1,9,1,2,4.07
0,5,11.0,31.9,0,1,1,1,10.10
2,12,74.0,36.63,0,7,0,2,1.09
3,12,38.0,33.46,2,4,2,4,1.06
2,43,47.0,42.69,1,9,0,1,0.10
1,31,32.0,7.41,0,1,0,2,7.07
1,22,44.0,44.92,0,1,0,2,1.13
1,43,61.0,41.14,0,1,0,4,5.16
2,15,14.000000000000002,48.36,2,4,0,1,2.06
0,1,98.0,25.46,0,7,1,2,5.08
0,15,52.0,48.45,0,1,1,1,0.33
1,12,68.0,7.36,0,7,0,2,3.08
2,13,32.0,44.02,0,7,0,2,0.38
0,1,17.0,36.01,0,1,1,1,1.09
1,43,73.0,32.0,0,1,0,2,2.07
2,9,37.0,44.67,2,9,0,1,1.06
2,22,61.0,47.88,1,9,1,2,4.08
1,22,60.0,47.59,0,7,0,2,2.75
1,19,57.99999999999999,12.06,0,1,0,2,3.09
1,42,44.0,40.21,1,9,0,2,0.92
1,1,31.0,22.52,0,7,0,2,2.08
1,1,31.0,27.01,0,7,0,2,2.00
0,5,6.0,37.96,2,9,1,1,1.56
0,25,48.0,12.53,1,9,1,2,0.41
2,43,42.0,14.84,0,7,1,2,0.27
0,19,60.0,23.69,0,7,1,2,5.06
1,1,42.0,47.02,0,1,0,1,0.34
1,5,62.0,21.76,1,9,0,2,3.10
2,5,46.0,24.86,0,7,1,2,0.56
1,1,3.0,24.18,0,7,0,2,1.22
1,1,74.0,34.2,0,7,0,2,1.06
1,1,35.0,14.74,0,1,0,1,3.13
0,25,94.0,6.74,0,1,1,2,1.70
0,5,35.0,43.83,0,1,1,1,0.25
2,43,12.0,36.61,1,9,1,2,0.24
1,42,68.0,17.27,0,7,0,2,5.56
1,5,38.0,22.48,0,7,0,2,1.07
0,1,12.0,19.26,2,9,1,1,1.07
1,5,35.0,49.67,0,7,0,2,2.07
3,1,8.0,30.38,2,4,2,1,0.14
1,20,51.0,13.39,0,1,0,2,2.04
0,15,14.000000000000002,37.64,0,1,1,1,0.59
0,5,79.0,18.59,0,7,1,2,0.80
2,12,61.0,22.08,1,9,0,2,3.06
1,7,59.0,32.83,0,1,0,2,2.18
2,1,67.0,44.92,1,9,0,1,0.10
1,1,89.0,15.93,0,1,0,1,0.24
1,43,42.0,40.71,0,7,0,2,1.11
0,43,23.0,10.05,0,1,1,2,0.70
0,39,24.0,44.24,0,1,1,1,1.08
2,43,96.0,10.91,1,9,1,1,0.15
0,20,79.0,27.46,0,1,1,2,0.44
2,43,72.0,20.9,2,4,0,1,0.21
0,42,5.0,31.68,0,7,1,2,7.06
2,17,10.0,32.35,1,9,1,1,0.14
0,28,70.0,35.51,0,1,1,1,4.05
0,42,2.0,5.24,0,7,1,2,10.07
1,5,51.0,30.8,0,1,0,2,1.15
0,1,76.0,7.92,1,9,1,1,2.08
0,1,9.0,12.57,2,1,1,1,11.15
0,43,17.0,31.41,1,9,1,1,4.11
1,12,87.0,14.39,0,1,0,2,3.09
0,43,4.0,15.3,0,1,1,1,0.82
1,43,36.0,23.83,0,7,0,2,4.07
0,17,19.0,37.19,1,9,1,1,1.07
1,5,81.0,25.84,2,1,0,1,0.29
0,15,63.0,11.96,2,9,1,1,0.73
0,1,100.0,21.76,0,7,1,1,16.07
0,43,90.0,29.11,0,1,1,2,2.61
1,1,50.0,10.81,0,1,0,2,2.07
1,19,48.0,26.07,0,7,0,2,4.94
1,43,43.0,43.48,0,1,0,2,0.53
0,15,62.0,39.81,2,9,1,1,2.06
2,38,4.0,36.43,2,4,1,2,0.52
0,1,49.0,18.08,0,1,1,2,1.07
0,34,65.0,47.31,0,1,1,2,1.08
1,38,96.0,6.03,0,1,0,2,5.08
1,38,43.0,25.21,0,7,0,2,3.06
0,9,63.0,9.38,2,1,1,1,0.28
1,1,28.999999999999996,40.03,0,1,0,2,8.12
0,30,41.0,46.94,0,1,1,1,0.24
0,1,92.0,23.54,0,1,1,2,2.07
3,12,20.0,42.86,2,4,2,4,1.06
3,25,6.0,38.89,2,4,2,0,1.06
1,1,10.0,20.97,0,1,0,2,1.08
0,15,44.0,24.15,0,1,1,1,0.29
0,12,75.0,35.05,1,9,1,2,1.71
1,1,14.000000000000002,49.37,0,7,0,2,3.06
2,15,92.0,27.96,0,1,1,1,0.22
0,38,72.0,9.51,2,1,1,2,0.27
2,1,4.0,17.75,1,9,0,1,0.15
0,13,16.0,21.39,0,1,1,2,2.01
1,43,83.0,30.77,0,7,0,2,1.05
1,15,67.0,16.64,0,7,0,1,9.07
2,43,99.0,41.95,0,7,0,2,0.25
0,22,21.0,34.57,1,9,1,2,5.05
0,1,42.0,21.52,0,1,1,2,1.07
2,13,92.0,46.46,0,7,1,2,2.05
1,43,92.0,14.18,0,1,0,2,0.47
1,25,96.0,11.01,1,9,0,2,3.08
0,43,90.0,39.98,1,9,1,2,5.90
1,22,94.0,29.98,2,1,0,2,0.22
1,13,92.0,32.33,0,1,0,2,2.15
1,12,45.0,25.36,0,1,0,2,11.49
1,1,41.0,5.58,2,1,0,1,0.29
1,9,43.0,6.04,2,9,0,1,1.07
2,26,59.0,7.46,2,9,0,1,3.07
1,1,26.0,27.35,0,7,0,2,6.07
0,43,14.000000000000002,45.35,0,1,1,2,1.19
1,15,77.0,46.39,0,1,0,1,6.11
1,34,1.0,27.75,0,7,0,2,13.38
1,1,63.0,5.85,0,7,0,2,7.55
3,12,23.0,33.37,0,4,2,4,2.06
0,44,53.0,46.07,0,7,1,2,1.06
3,1,37.0,24.03,1,9,2,1,0.12
0,21,100.0,20.3,1,9,1,1,0.32
1,38,18.0,28.2,0,1,0,2,1.07
0,36,51.0,8.84,0,1,1,2,15.09
2,30,3.0,21.98,1,9,0,1,0.41
1,1,20.0,33.99,2,9,0,1,0.83
0,39,43.0,15.49,2,9,1,1,1.06
1,1,27.0,19.25,1,9,0,2,3.09
0,43,17.0,35.91,2,1,1,2,10.19
1,43,54.0,9.32,1,9,0,2,3.08
2,1,75.0,44.4,1,9,0,2,0.22
1,1,89.0,26.81,0,1,0,2,0.22
1,1,76.0,17.69,0,7,0,1,1.23
1,1,81.0,7.99,0,1,0,2,1.58
1,1,1.0,27.41,0,1,0,2,1.09
1,9,17.0,12.96,0,7,0,1,1.19
0,17,98.0,19.24,2,4,1,1,7.24
1,1,30.0,24.55,0,1,0,1,1.10
3,1,53.0,32.73,2,4,2,4,2.05
1,15,23.0,38.53,2,1,0,1,2.39
1,25,39.0,47.74,0,1,0,1,0.24
0,9,80.0,43.02,1,9,1,1,0.21
3,21,13.0,48.63,1,9,2,1,0.06
0,43,1.0,23.92,0,7,1,2,0.99
3,38,98.0,21.78,2,4,2,2,9.07
2,30,65.0,47.21,1,9,0,1,0.23
3,4,22.0,49.71,1,9,2,1,0.13
1,31,16.0,8.31,1,9,0,2,1.88
1,1,33.0,13.88,0,1,0,2,1.07
3,46,63.0,18.1,2,4,2,4,0.09
0,1,93.0,44.68,0,1,1,2,1.10
1,12,63.0,48.57,0,1,0,2,1.15
0,15,59.0,16.82,0,1,1,1,1.07
0,1,88.0,13.16,0,7,1,2,1.48
0,19,72.0,28.0,0,1,1,2,1.07
0,40,63.0,15.15,2,1,1,1,2.35
1,15,11.0,15.16,0,1,0,1,0.37
1,1,60.0,37.28,0,1,0,1,0.50
1,9,32.0,21.37,0,1,0,1,3.11
2,30,49.0,31.39,1,9,0,1,0.11
1,38,100.0,35.98,0,7,0,2,2.06
2,1,8.0,14.33,1,9,0,1,0.12
1,15,81.0,36.48,1,9,0,1,0.27
2,43,47.0,44.05,2,2,1,2,0.14
1,38,100.0,41.4,0,1,0,2,0.31
1,43,64.0,27.79,0,7,0,2,3.08
1,43,41.0,44.47,0,1,0,1,0.27
2,43,61.0,32.53,0,7,0,2,4.56
0,15,92.0,5.96,2,9,1,1,1.05
1,9,63.0,7.7,0,1,0,1,0.24
1,38,21.0,18.94,0,7,0,2,12.07
2,13,39.0,22.23,0,7,1,2,1.35
2,31,10.0,20.25,0,7,0,2,1.06
2,1,16.0,8.24,0,7,0,2,3.07
1,43,90.0,13.03,0,1,0,2,10.08
1,43,21.0,13.54,1,9,0,2,1.07
1,12,63.0,9.4,0,1,0,2,0.57
0,15,34.0,36.38,2,1,1,1,0.23
1,5,30.0,11.43,0,1,0,2,0.32
0,31,23.0,24.28,0,8,1,2,0.27
1,43,28.999999999999996,32.02,0,1,0,1,0.27
3,17,8.0,18.9,1,9,2,4,1.06
0,1,56.99999999999999,46.32,0,1,1,2,7.42
1,35,97.0,31.33,2,1,0,1,0.22
2,5,60.0,48.82,2,9,1,1,2.06
0,1,25.0,15.53,0,1,1,2,6.08
2,31,99.0,16.76,0,7,1,2,1.00
1,43,41.0,12.1,0,1,0,2,2.13
3,12,60.0,6.9,2,4,2,4,0.55
0,25,100.0,46.08,0,7,1,2,6.48
2,17,96.0,21.81,1,9,0,1,0.12
0,39,49.0,12.23,2,1,1,1,0.24
2,12,76.0,35.63,0,7,0,2,10.07
0,38,82.0,20.5,0,1,1,2,0.23
1,1,24.0,39.2,0,1,0,2,0.83
0,1,90.0,37.97,0,1,1,1,0.24
1,5,57.99999999999999,14.77,0,1,0,1,2.09
1,31,57.99999999999999,46.54,2,1,0,2,2.08
3,4,68.0,23.72,2,9,2,1,2.07
0,15,35.0,18.57,2,1,1,1,0.31
0,1,56.99999999999999,19.23,2,1,1,2,3.18
1,20,28.000000000000004,28.96,0,1,0,2,1.07
1,43,88.0,42.6,2,1,0,2,3.19
3,30,95.0,25.47,1,9,2,1,0.16
1,1,65.0,23.34,1,9,0,2,1.07
3,12,28.000000000000004,48.6,2,4,2,4,2.06
1,1,75.0,16.51,0,1,0,1,0.43
1,9,87.0,30.58,0,1,0,1,0.25
3,25,53.0,14.29,0,1,2,0,2.06
0,43,23.0,20.41,0,7,1,2,9.06
0,36,21.0,20.32,0,7,1,2,4.08
0,1,59.0,37.84,0,1,1,2,1.08
0,15,76.0,38.44,0,1,1,1,0.99
1,19,39.0,45.88,0,1,0,2,0.53
2,43,20.0,10.34,1,9,1,2,1.07
1,38,18.0,21.71,0,1,0,2,0.33
2,15,8.0,11.18,2,4,1,1,7.06
0,9,20.0,29.4,0,1,1,1,6.17
0,15,31.0,40.41,0,8,1,1,2.08
0,40,62.0,19.98,2,1,1,1,15.40
3,12,48.0,46.56,0,3,2,4,1.06
0,1,77.0,44.22,0,3,1,1,1.06
1,15,88.0,20.59,2,1,0,1,0.27
0,12,21.0,49.07,1,9,1,2,5.08
0,43,67.0,49.52,1,9,1,2,7.13
1,30,32.0,28.65,0,7,0,1,10.09
0,10,97.0,25.7,2,1,1,2,0.21
2,43,89.0,20.54,1,9,0,1,0.22
3,31,36.0,11.08,2,4,2,4,1.06
1,43,42.0,15.78,1,9,0,2,1.59
1,43,25.0,44.65,0,1,0,1,12.08
1,12,56.00000000000001,19.94,0,1,0,2,2.13
0,38,75.0,25.53,0,1,1,2,0.91
0,1,91.0,31.46,0,7,1,2,4.07
2,43,44.0,43.86,0,7,1,2,0.48
1,38,42.0,11.56,1,9,0,2,8.41
1,1,35.0,41.06,0,1,0,2,2.49
0,43,95.0,45.49,0,7,1,2,9.06
1,1,28.000000000000004,41.35,0,1,0,1,1.09
1,1,92.0,36.2,2,9,0,1,4.11
2,1,55.00000000000001,19.36,2,9,1,1,1.07
0,1,47.0,21.37,0,1,1,2,0.41
1,4,76.0,45.46,0,1,0,1,0.24
0,1,46.0,44.47,0,1,1,2,0.27
1,30,34.0,14.49,2,9,0,1,1.07
0,5,14.000000000000002,15.3,0,7,1,2,1.06
1,15,80.0,28.84,2,1,0,1,0.31
1,42,37.0,19.51,0,1,0,2,1.07
0,12,62.0,5.78,0,1,1,2,0.48
1,43,37.0,25.94,0,7,0,2,6.89
1,43,89.0,10.79,0,1,0,1,0.32
0,13,56.00000000000001,11.1,0,7,1,2,2.06
2,15,21.0,11.14,2,2,0,1,0.14
1,43,8.0,27.49,0,1,0,2,2.16
0,38,35.0,39.72,0,7,1,2,6.63
1,43,5.0,38.8,0,1,0,2,0.90
1,43,34.0,36.34,0,1,0,2,0.49
3,12,47.0,23.94,2,4,2,4,1.06
2,43,98.0,15.88,0,1,1,2,12.13
0,1,44.0,36.76,0,7,1,2,1.27
1,38,40.0,26.11,1,9,0,2,2.07
1,1,40.0,34.03,0,1,0,2,9.59
0,35,21.0,38.41,0,1,1,1,4.09
0,39,31.0,48.15,0,1,1,1,2.18
0,5,22.0,17.81,0,1,1,2,3.07
1,25,8.0,32.09,0,1,0,2,2.09
1,12,38.0,49.31,0,1,0,2,6.96
0,14,81.0,5.68,0,1,1,2,3.01
2,1,81.0,17.81,1,9,1,2,0.38
3,15,28.000000000000004,32.26,1,9,2,1,0.08
2,1,93.0,6.45,1,9,1,2,0.58
1,1,59.0,13.38,0,7,0,2,12.02
1,29,8.0,12.62,2,4,0,1,6.07
1,38,11.0,24.01,0,1,0,2,2.11
0,30,100.0,36.66,0,1,1,1,0.21
1,42,68.0,12.39,2,1,0,2,0.23
1,15,21.0,37.03,0,1,0,1,0.25
1,1,5.0,19.03,0,7,0,2,3.65
1,13,86.0,36.11,0,7,0,2,2.07
0,1,84.0,31.93,0,1,1,2,0.74
1,31,68.0,14.01,0,1,0,2,0.73
2,20,53.0,34.14,1,9,0,2,0.65
0,31,50.0,24.14,0,7,1,2,0.90
2,26,39.0,29.15,1,9,1,1,1.08
2,1,45.0,18.61,0,1,0,1,0.22
2,43,12.0,15.69,1,9,1,1,0.25
2,43,97.0,9.28,1,9,1,2,1.09
1,15,71.0,44.0,2,9,0,1,0.40
1,43,84.0,22.03,0,1,0,4,1.23
2,21,97.0,28.58,1,9,0,1,0.12
2,15,5.0,35.72,1,9,1,1,0.13
0,1,91.0,38.15,2,1,1,2,2.23
1,38,34.0,29.6,0,7,0,2,0.64
1,30,37.0,19.25,1,9,0,1,0.65
0,5,77.0,14.47,2,1,1,1,0.32
0,38,59.0,44.31,0,1,1,2,5.07
2,43,25.0,18.51,1,9,0,2,5.08
1,1,71.0,5.93,1,9,0,1,2.12
1,20,85.0,8.95,0,7,0,2,5.07
1,43,11.0,40.86,0,1,0,2,0.35
0,1,8.0,18.27,0,1,1,2,0.35
0,43,98.0,36.84,0,7,1,2,4.05
0,38,2.0,34.43,1,9,1,2,1.75
0,4,69.0,6.99,0,1,1,1,1.62
0,43,89.0,47.05,1,9,1,2,3.61
0,13,99.0,25.14,2,1,1,2,0.25
0,38,54.0,42.02,2,1,1,2,0.30
0,23,35.0,17.03,0,1,1,1,1.09
3,31,97.0,29.81,1,9,2,2,2.15
3,25,70.0,23.8,2,4,2,4,2.06
1,43,74.0,16.25,0,1,0,2,2.07
0,43,27.0,16.1,0,7,1,2,0.87
1,9,26.0,29.34,2,9,0,1,2.33
0,12,21.0,35.7,0,1,1,2,4.08
2,30,90.0,21.96,2,9,0,1,0.89
2,35,66.0,44.72,1,9,1,1,0.13
1,38,37.0,37.84,0,7,0,2,5.06
1,1,82.0,26.3,1,9,0,1,2.12
2,1,1.0,25.82,1,9,0,2,0.89
1,38,94.0,35.19,0,1,0,2,2.94
0,38,52.0,21.56,0,1,1,2,4.07
0,15,11.0,26.59,2,1,1,1,0.49
2,28,36.0,40.4,1,9,1,1,0.10
2,43,85.0,14.42,1,9,0,2,3.77
1,1,44.0,14.02,1,9,0,1,0.75
1,1,38.0,41.61,0,7,0,2,0.48
1,42,94.0,30.94,0,1,0,2,2.08
3,12,71.0,49.77,0,3,2,4,0.55
2,12,40.0,26.21,0,7,1,2,1.05
1,1,64.0,32.89,0,1,0,2,0.27
0,19,11.0,6.57,0,7,1,2,6.08
1,13,23.0,19.73,0,1,0,2,3.27
1,1,86.0,9.04,0,1,0,1,0.26
1,15,28.000000000000004,23.65,2,1,0,1,0.36
2,30,37.0,41.49,1,9,1,1,0.09
1,1,13.0,24.8,0,1,0,1,0.26
1,43,31.0,33.42,0,1,0,2,7.08
2,43,64.0,41.13,0,7,1,2,3.06
2,19,6.0,28.74,0,7,1,2,16.58
2,31,82.0,46.09,0,7,0,2,2.06
0,30,79.0,26.87,0,1,1,1,0.84
0,40,37.0,30.69,0,1,1,1,0.30
0,44,93.0,28.24,0,7,1,2,9.13
0,1,69.0,12.02,0,7,1,2,2.39
0,38,39.0,15.97,1,9,1,2,6.37
2,9,17.0,46.9,1,9,1,1,0.16
1,1,94.0,41.76,0,1,0,2,1.49
2,31,57.99999999999999,26.74,1,9,1,2,10.07
0,43,26.0,23.89,0,1,1,2,0.24
0,15,40.0,5.08,0,1,1,1,0.76
2,30,21.0,17.55,2,9,1,1,1.06
0,22,2.0,41.0,0,7,1,2,1.06
0,1,61.0,14.16,2,1,1,2,0.22
2,42,98.0,41.99,2,2,0,2,0.09
0,15,45.0,16.6,2,1,1,1,0.30
1,1,51.0,30.03,0,1,0,2,2.27
0,43,94.0,35.41,0,7,1,2,9.06
2,1,56.00000000000001,12.68,1,9,0,2,0.13
1,15,15.0,9.27,1,9,0,1,2.06
1,15,62.0,21.22,1,9,0,1,1.06
2,43,28.999999999999996,35.37,0,7,0,2,2.86
1,15,18.0,18.62,2,1,0,1,0.30
2,17,96.0,22.6,2,9,1,1,2.07
1,23,28.999999999999996,15.18,0,1,0,1,10.21
1,38,43.0,11.63,0,7,0,2,3.06
2,39,89.0,42.76,2,4,1,1,10.06
0,40,93.0,25.51,2,1,1,1,0.35
1,15,89.0,46.34,0,1,0,1,0.23
1,9,14.000000000000002,8.75,0,1,0,1,0.33
1,1,15.0,25.35,0,1,0,2,3.07
2,1,74.0,33.29,0,7,1,2,1.06
2,26,15.0,19.85,1,9,0,1,0.14
2,20,27.0,16.33,0,7,1,2,10.07
0,46,8.0,44.31,0,1,1,1,2.07
1,1,82.0,14.98,2,9,0,1,2.07
2,28,98.0,8.52,2,9,0,1,0.44
3,1,70.0,30.76,2,4,2,4,1.06
3,9,17.0,36.92,1,9,2,1,0.10
3,1,17.0,15.5,2,4,2,4,1.06
1,21,37.0,27.99,2,1,0,1,0.53
0,40,20.0,7.18,2,1,1,1,0.88
2,1,61.0,31.52,0,1,1,2,1.08
2,1,40.0,47.23,2,9,0,1,1.06
1,26,27.0,44.72,2,4,0,1,3.06
0,31,90.0,38.94,0,1,1,2,0.44
1,1,13.0,30.39,0,1,0,2,0.21
1,43,44.0,12.26,0,1,0,2,2.07
1,1,11.0,43.06,0,7,0,2,2.06
0,1,61.0,28.73,0,1,1,2,3.23
0,15,56.99999999999999,46.04,2,1,1,1,0.22
1,9,47.0,6.48,1,9,0,1,2.10
3,25,2.0,39.79,2,4,2,0,1.05
0,40,89.0,39.18,0,1,1,1,3.11
0,19,81.0,13.08,0,1,1,2,0.57
0,43,31.0,30.96,0,7,1,2,1.33
1,30,93.0,43.84,2,1,0,1,4.38
3,5,26.0,6.55,1,9,2,1,0.06
2,17,66.0,34.57,0,4,1,1,2.06
1,28,9.0,20.14,2,1,0,1,1.09
2,39,49.0,6.32,2,9,1,1,0.32
1,38,24.0,19.19,0,7,0,2,3.07
0,1,19.0,47.41,1,9,1,2,2.06
0,34,36.0,30.19,0,1,1,2,5.07
0,43,71.0,28.57,0,1,1,2,1.28
1,15,39.0,15.83,0,1,0,1,0.30
0,38,56.99999999999999,48.2,0,7,1,2,1.06
1,1,11.0,45.36,1,9,0,1,0.68
0,15,96.0,12.74,0,1,1,1,3.30
1,1,47.0,27.0,0,1,0,2,2.10
0,38,10.0,12.79,0,7,1,2,1.52
1,38,71.0,33.17,1,9,0,2,1.07
2,31,21.0,34.78,0,7,0,2,0.69
2,15,10.0,49.75,0,1,1,1,0.29
0,43,75.0,42.86,0,7,1,2,2.06
2,12,12.0,13.91,1,9,1,4,1.07
1,15,50.0,8.39,0,1,0,1,0.28
1,15,77.0,10.52,0,1,0,1,0.48
2,19,21.0,30.31,0,7,1,2,0.14
3,1,44.0,39.94,2,4,2,4,1.07
1,13,25.0,36.09,0,7,0,2,3.84
1,43,83.0,27.35,0,1,0,2,3.07
0,1,56.99999999999999,29.35,0,1,1,2,2.08
3,25,35.0,15.02,0,4,2,4,2.06
2,1,87.0,15.38,1,9,1,2,1.07
1,15,2.0,42.65,0,1,0,1,3.55
0,42,51.0,47.94,0,1,1,2,1.07
0,1,62.0,38.84,0,1,1,1,2.58
1,38,32.0,43.16,0,7,0,2,4.09
0,1,44.0,37.17,0,1,1,2,0.23
0,1,69.0,36.42,0,1,1,2,0.21
0,5,32.0,42.75,2,9,1,1,1.06
0,5,32.0,9.05,0,7,1,2,1.08
1,20,4.0,31.41,0,1,0,2,0.24
2,21,49.0,46.48,0,1,0,1,0.40
1,1,28.000000000000004,40.42,1,9,0,2,0.90
2,40,38.0,38.65,2,1,1,1,1.16
0,40,61.0,31.92,0,1,1,1,8.74
0,9,85.0,16.9,1,9,1,1,16.66
1,13,68.0,15.2,1,9,0,2,2.11
2,30,63.0,42.67,1,9,1,1,0.23
1,1,74.0,39.71,0,1,0,1,0.26
3,20,2.0,25.75,1,9,2,2,0.07
3,1,45.0,48.84,1,9,2,1,0.11
1,1,59.0,48.26,0,1,0,2,0.56
1,21,80.0,16.32,0,1,0,1,0.32
1,1,4.0,10.43,0,7,0,2,5.05
2,43,21.0,34.34,1,9,0,2,1.07
2,9,19.0,11.45,0,1,1,1,0.25
3,15,23.0,21.19,2,4,2,1,5.06
0,30,51.0,41.16,0,1,1,1,1.13
0,38,89.0,22.52,1,9,1,2,2.09
1,13,82.0,38.38,0,1,0,2,2.10
2,15,21.0,46.77,2,9,1,1,2.06
0,1,13.0,46.84,0,7,1,2,0.83
1,43,59.0,17.91,2,1,0,2,0.62
2,19,43.0,44.2,1,9,0,2,1.08
0,15,68.0,49.91,0,1,1,1,0.32
2,5,53.0,8.65,1,9,1,1,2.14
1,43,95.0,41.36,1,9,0,2,1.33
2,1,1.0,26.96,1,9,1,1,0.12
0,1,71.0,18.56,1,9,1,1,1.17
0,38,89.0,30.94,0,1,1,2,3.07
0,15,86.0,47.83,0,1,1,1,1.87
0,13,62.0,43.9,0,1,1,2,0.52
2,8,35.0,37.68,1,9,0,1,0.12
1,12,38.0,12.27,0,7,0,2,2.09
1,5,45.0,40.12,0,1,0,2,2.32
0,17,11.0,20.7,0,1,1,1,0.92
1,1,57.99999999999999,25.14,0,1,0,2,0.50
2,1,74.0,23.84,0,7,1,2,4.44
0,43,81.0,31.44,2,1,1,2,0.27
0,15,91.0,47.66,0,1,1,1,0.39
0,17,42.0,16.48,0,1,1,1,5.10
0,12,62.0,36.16,0,1,1,2,0.67
0,1,15.0,5.68,0,7,1,2,0.73
2,30,63.0,39.71,2,9,1,1,0.73
0,15,88.0,37.16,0,1,1,1,8.06
0,40,64.0,24.76,0,1,1,1,0.30
1,30,96.0,21.52,0,7,0,1,3.67
2,1,81.0,15.88,1,9,1,1,0.13
0,31,88.0,35.92,0,7,1,2,6.26
0,12,82.0,34.37,0,1,1,4,2.07
1,15,47.0,7.47,0,7,0,1,0.56
2,1,9.0,19.81,0,1,0,1,0.25
1,19,57.99999999999999,45.07,0,7,0,2,2.57
2,5,7.000000000000001,11.72,1,9,1,1,0.15
0,20,31.0,19.13,0,1,1,2,2.10
0,13,4.0,45.09,2,1,1,2,8.25
0,30,97.0,38.03,2,9,1,1,6.57
3,43,57.99999999999999,38.64,1,9,2,1,0.08
0,1,9.0,21.28,2,4,1,2,9.49
1,13,41.0,28.3,0,1,0,2,2.09
0,34,33.0,45.09,0,1,1,2,3.07
3,1,72.0,22.46,1,9,2,1,0.12
0,1,39.0,9.98,0,1,1,2,0.41
2,38,28.999999999999996,17.9,1,9,0,2,0.21
0,5,65.0,20.75,0,1,1,2,0.58
0,17,28.000000000000004,20.56,2,1,1,1,0.48
0,1,49.0,36.72,2,1,1,2,3.68
0,26,56.99999999999999,27.68,0,1,1,1,0.36
0,31,1.0,48.95,0,7,1,2,6.22
3,39,5.0,41.07,1,9,2,1,0.08
0,1,13.0,26.64,1,9,1,2,3.07
0,38,34.0,27.0,0,1,1,2,0.32
0,38,28.000000000000004,36.1,0,1,1,2,1.08
1,31,59.0,34.0,0,1,0,2,4.07
1,31,76.0,37.09,0,1,0,2,1.24
0,15,89.0,28.81,2,4,1,1,2.06
0,40,98.0,7.09,0,1,1,1,0.59
3,1,96.0,36.48,2,4,2,4,1.06
